"state","with_kids","low_income","month","n_snap","month_num"
"Kansas",1,1,"october",36693.1939604883,10
"Kansas",1,1,"september",37371.5390958463,9
"Kansas",1,NA,"april",15547.9881012222,4
"Kansas",1,NA,"august",18323.3102282722,8
"Kansas",1,NA,"december",6183.3254877,12
"Kansas",1,NA,"february",13005.43801603,2
"Kansas",1,NA,"january",13943.0365811967,1
"Kansas",1,NA,"july",17057.0650049167,7
"Kansas",1,NA,"june",16871.6380758944,6
"Kansas",1,NA,"march",13960.2346482611,3
"Kansas",1,NA,"may",16044.5787099444,5
"Kansas",1,NA,"november",18617.9589452733,11
"Kansas",1,NA,"october",18899.0848879817,10
"Kansas",1,NA,"september",20208.3743197375,9
"Kentucky",0,0,"april",19842.0570875889,4
"Kentucky",0,0,"august",24166.0845185167,8
"Kentucky",0,0,"december",28009.9509289,12
"Kentucky",0,0,"february",17533.19861379,2
"Kentucky",0,0,"january",17383.2576982456,1
"Kentucky",0,0,"july",23110.9646434489,7
"Kentucky",0,0,"june",20047.7932393044,6
"Kentucky",0,0,"march",20302.8299601778,3
"Kentucky",0,0,"may",21845.5340937922,5
"Kentucky",0,0,"november",28906.4370942667,11
"Kentucky",0,0,"october",35215.3320550283,10
"Kentucky",0,0,"september",29658.5571856187,9
"Kentucky",0,1,"april",48515.8444490822,4
"Kentucky",0,1,"august",58528.14449399,8
"Kentucky",0,1,"december",41263.441011655,12
"Kentucky",0,1,"february",42776.4346205367,2
"Kentucky",0,1,"january",42131.3392212844,1
"Kentucky",0,1,"july",53470.3008887278,7
"Kentucky",0,1,"june",53561.0418290111,6
"Kentucky",0,1,"march",44465.0457216256,3
"Kentucky",0,1,"may",50511.8738521433,5
"Kentucky",0,1,"november",59548.0868959933,11
"Kentucky",0,1,"october",50444.9475912717,10
"Kentucky",0,1,"september",52185.2303377738,9
"Kentucky",0,NA,"april",10267.59394774,4
"Kentucky",0,NA,"august",14192.2807859475,8
"Kentucky",0,NA,"december",17424.12520378,12
"Kentucky",0,NA,"february",8685.56420942111,2
"Kentucky",0,NA,"january",8726.10887044,1
"Kentucky",0,NA,"july",13375.5676552413,7
"Kentucky",0,NA,"june",11964.3305188033,6
"Kentucky",0,NA,"march",9476.44898634222,3
"Kentucky",0,NA,"may",11964.3305188033,5
"Kentucky",0,NA,"november",25238.9416562533,11
"Kentucky",0,NA,"october",15939.8356126267,10
"Kentucky",0,NA,"september",13702.2470236675,9
"Kentucky",1,0,"april",16685.2570791822,4
"Kentucky",1,0,"august",19155.8365709567,8
"Kentucky",1,0,"december",7025.64094909,12
"Kentucky",1,0,"february",7536.90691172286,2
"Kentucky",1,0,"january",7368.01960699429,1
"Kentucky",1,0,"july",17362.6606451889,7
"Kentucky",1,0,"june",13961.7783878578,6
"Kentucky",1,0,"march",12479.5894496356,3
"Kentucky",1,0,"may",18966.6799754533,5
"Kentucky",1,0,"november",43333.8060414533,11
"Kentucky",1,0,"october",21406.21242733,10
"Kentucky",1,0,"september",20209.3438575913,9
"Kentucky",1,1,"april",72968.8696064489,4
"Kentucky",1,1,"august",87407.2210927744,8
"Kentucky",1,1,"december",48977.237850335,12
"Kentucky",1,1,"february",51667.9626349556,2
"Kentucky",1,1,"january",52614.0699575489,1
"Kentucky",1,1,"july",76236.7948529922,7
"Kentucky",1,1,"june",77761.39994296,6
"Kentucky",1,1,"march",61346.9401600511,3
"Kentucky",1,1,"may",76165.2858148256,5
"Kentucky",1,1,"november",108918.31872515,11
"Kentucky",1,1,"october",76726.3595344533,10
"Kentucky",1,1,"september",85138.2359580538,9
"Kentucky",1,NA,"april",36521.7674534622,4
"Kentucky",1,NA,"august",38705.3139560289,8
"Kentucky",1,NA,"december",38563.30156945,12
"Kentucky",1,NA,"february",31928.3538609233,2
"Kentucky",1,NA,"january",28955.4014303567,1
"Kentucky",1,NA,"july",42578.6812334289,7
"Kentucky",1,NA,"june",46941.8094713178,6
"Kentucky",1,NA,"march",34735.7736772567,3
"Kentucky",1,NA,"may",39457.5108696289,5
"Kentucky",1,NA,"november",49730.4197929067,11
"Kentucky",1,NA,"october",38711.8653530683,10
"Kentucky",1,NA,"september",39404.5620833,9
"Louisiana",0,0,"april",23435.7072024844,4
"Louisiana",0,0,"august",30975.7906741433,8
"Louisiana",0,0,"december",11298.680072565,12
"Louisiana",0,0,"february",18016.0703351344,2
"Louisiana",0,0,"january",17630.0857939122,1
"Louisiana",0,0,"july",30681.4543348222,7
"Louisiana",0,0,"june",30046.89984002,6
"Louisiana",0,0,"march",15944.19404666,3
"Louisiana",0,0,"may",26445.15356751,5
"Louisiana",0,0,"november",39975.07369425,11
"Louisiana",0,0,"october",35531.0862257883,10
"Louisiana",0,0,"september",34039.0600453125,9
"Louisiana",0,1,"april",60542.5508687504,4
"Louisiana",0,1,"august",78444.2523724749,8
"Louisiana",0,1,"december",47490.543873755,12
"Louisiana",0,1,"february",52790.0899066449,2
"Louisiana",0,1,"january",53178.8406970193,1
"Louisiana",0,1,"july",73018.3230418927,7
"Louisiana",0,1,"june",69628.3843603327,6
"Louisiana",0,1,"march",57630.3354591638,3
"Louisiana",0,1,"may",66075.6738608771,5
"Louisiana",0,1,"november",60491.2565322267,11
"Louisiana",0,1,"october",68188.4330817433,10
"Louisiana",0,1,"september",69457.1173202518,9
"Louisiana",0,NA,"april",22704.3136840333,4
"Louisiana",0,NA,"august",27123.0740425889,8
"Louisiana",0,NA,"december",30047.60457234,12
"Louisiana",0,NA,"february",23324.1813233125,2
"Louisiana",0,NA,"january",22681.300089925,1
"Louisiana",0,NA,"july",25133.1014946,7
"Louisiana",0,NA,"june",24483.9940836111,6
"Louisiana",0,NA,"march",22529.7172460444,3
"Louisiana",0,NA,"may",24311.5507575889,5
"Louisiana",0,NA,"november",39147.6261906267,11
"Louisiana",0,NA,"october",30138.0734941667,10
"Louisiana",0,NA,"september",28872.6818794125,9
"Louisiana",1,0,"april",15160.92881105,4
"Louisiana",1,0,"august",21024.7979334433,8
"Louisiana",1,0,"december",21724.86598295,12
"Louisiana",1,0,"february",8039.42861358778,2
"Louisiana",1,0,"january",8506.84465168445,1
"Louisiana",1,0,"july",17674.97157908,7
"Louisiana",1,0,"june",19334.1559160633,6
"Louisiana",1,0,"march",11848.9649365522,3
"Louisiana",1,0,"may",17354.3911889956,5
"Louisiana",1,0,"november",41292.7579469967,11
"Louisiana",1,0,"october",23274.0562851817,10
"Louisiana",1,0,"september",24784.7703041837,9
"Louisiana",1,1,"april",134418.388243353,4
"Louisiana",1,1,"august",149485.750085502,8
"Louisiana",1,1,"december",74899.34690422,12
"Louisiana",1,1,"february",116275.113948572,2
"Louisiana",1,1,"january",112756.891258861,1
"Louisiana",1,1,"july",140842.761792724,7
"Louisiana",1,1,"june",137525.112820839,6
"Louisiana",1,1,"march",129236.445863281,3
"Louisiana",1,1,"may",132383.906632048,5
"Louisiana",1,1,"november",148528.16918781,11
"Louisiana",1,1,"october",147150.786659448,10
"Louisiana",1,1,"september",151297.445908471,9
"Louisiana",1,NA,"april",50688.3467779167,4
"Louisiana",1,NA,"august",59004.7796090044,8
"Louisiana",1,NA,"december",28936.46922632,12
"Louisiana",1,NA,"february",47334.9558787322,2
"Louisiana",1,NA,"january",50215.1488374989,1
"Louisiana",1,NA,"july",56623.2234300022,7
"Louisiana",1,NA,"june",52112.0847660856,6
"Louisiana",1,NA,"march",49162.8964638711,3
"Louisiana",1,NA,"may",52327.6447952811,5
"Louisiana",1,NA,"november",70173.62136307,11
"Louisiana",1,NA,"october",70626.3751763867,10
"Louisiana",1,NA,"september",70313.6350636038,9
"Maine",0,0,"april",5419.08552962856,4
"Maine",0,0,"august",6164.64354829889,8
"Maine",0,0,"december",5782.501002535,12
"Maine",0,0,"february",4106.47240529778,2
"Maine",0,0,"january",3994.45410893111,1
"Maine",0,0,"july",6127.44074579222,7
"Maine",0,0,"june",6550.54578115889,6
"Maine",0,0,"march",5501.10993325667,3
"Maine",0,0,"may",5842.27768763856,5
"Maine",0,0,"november",4880.42635127233,11
"Maine",0,0,"october",6164.7938854495,10
"Maine",0,0,"september",5795.52365827463,9
"Maine",0,1,"april",19130.81125324,4
"Maine",0,1,"august",21095.1831598056,8
"Maine",0,1,"december",13847.71688562,12
"Maine",0,1,"february",18772.52616404,2
"Maine",0,1,"january",18175.1137315978,1
"Maine",0,1,"july",21323.20040573,7
"Maine",0,1,"june",19819.2608979433,6
"Maine",0,1,"march",19150.3589297822,3
"Maine",0,1,"may",19170.5613254389,5
"Maine",0,1,"november",17776.3639853067,11
"Maine",0,1,"october",17420.6902223933,10
"Maine",0,1,"september",19616.4558306688,9
"Maine",0,NA,"april",3557.77457377667,4
"Maine",0,NA,"august",4098.91770629667,8
"Maine",0,NA,"december",2058.7547284,12
"Maine",0,NA,"february",3667.86066510625,2
"Maine",0,NA,"january",3667.86066510625,1
"Maine",0,NA,"july",4062.33040438,7
"Maine",0,NA,"june",4002.97557951667,6
"Maine",0,NA,"march",3412.19608988333,3
"Maine",0,NA,"may",4046.86116110556,5
"Maine",0,NA,"november",4217.01235247,11
"Maine",0,NA,"october",3770.80592547667,10
"Maine",0,NA,"september",4216.228869775,9
"Maine",1,0,"april",5597.01449098625,4
"Maine",1,0,"august",6302.17942005125,8
"Maine",1,0,"december",3264.61677374,12
"Maine",1,0,"february",5095.575682045,2
"Maine",1,0,"january",4703.643163645,1
"Maine",1,0,"july",5525.66656187,7
"Maine",1,0,"june",5165.0597841875,6
"Maine",1,0,"march",5454.38084031625,3
"Maine",1,0,"may",5672.61327208125,5
"Maine",1,0,"november",5529.16285167667,11
"Maine",1,0,"october",6744.4933064,10
"Maine",1,0,"september",6112.21906403143,9
"Maine",1,1,"april",28251.5762557189,4
"Maine",1,1,"august",28577.4013649333,8
"Maine",1,1,"december",19474.21482743,12
"Maine",1,1,"february",24511.76496582,2
"Maine",1,1,"january",24511.76496582,1
"Maine",1,1,"july",29601.7265852411,7
"Maine",1,1,"june",29001.9902441311,6
"Maine",1,1,"march",26668.8227821822,3
"Maine",1,1,"may",28883.1347393278,5
"Maine",1,1,"november",48092.9642586133,11
"Maine",1,1,"october",31742.2631131733,10
"Maine",1,1,"september",29986.0333348513,9
"Maine",1,NA,"april",8925.48849722667,4
"Maine",1,NA,"august",8649.22227220222,8
"Maine",1,NA,"december",2733.05555279,12
"Maine",1,NA,"february",7217.49518236889,2
"Maine",1,NA,"january",7217.49518236889,1
"Maine",1,NA,"july",8345.97314439556,7
"Maine",1,NA,"june",8303.27696541778,6
"Maine",1,NA,"march",7610.40113660444,3
"Maine",1,NA,"may",8577.77279609333,5
"Maine",1,NA,"november",10902.96399526,11
"Maine",1,NA,"october",8086.85061421333,10
"Maine",1,NA,"september",9152.14650814,9
"Maryland",0,0,"april",41355.5068262956,4
"Maryland",0,0,"august",52748.7135131122,8
"Maryland",0,0,"december",41274.0348255,12
"Maryland",0,0,"february",23860.4190623367,2
"Maryland",0,0,"january",23776.3514562044,1
"Maryland",0,0,"july",49861.2209753053,7
"Maryland",0,0,"june",50440.0097539531,6
"Maryland",0,0,"march",27219.2118284044,3
"Maryland",0,0,"may",45659.2826136533,5
"Maryland",0,0,"november",52502.4443353767,11
"Maryland",0,0,"october",43798.3879362437,10
"Maryland",0,0,"september",47925.3564924188,9
"Maryland",0,1,"april",75138.8785244844,4
"Maryland",0,1,"august",83386.9786501933,8
"Maryland",0,1,"december",47093.3427026,12
"Maryland",0,1,"february",59301.8331394844,2
"Maryland",0,1,"january",60147.58207338,1
"Maryland",0,1,"july",85743.3081099667,7
"Maryland",0,1,"june",82191.4521981722,6
"Maryland",0,1,"march",57709.0201608211,3
"Maryland",0,1,"may",75387.7343045756,5
"Maryland",0,1,"november",76691.199345,11
"Maryland",0,1,"october",87861.7153552317,10
"Maryland",0,1,"september",78733.5177892687,9
"Maryland",0,NA,"april",15451.45941385,4
"Maryland",0,NA,"august",21499.2135256944,8
"Maryland",0,NA,"december",33751.51568805,12
"Maryland",0,NA,"february",13083.6935194167,2
"Maryland",0,NA,"january",14408.5509269344,1
"Maryland",0,NA,"july",20617.3308959611,7
"Maryland",0,NA,"june",19682.9662284278,6
"Maryland",0,NA,"march",13393.1048068833,3
"Maryland",0,NA,"may",17430.3985342056,5
"Maryland",0,NA,"november",26923.2828366033,11
"Maryland",0,NA,"october",15595.2366395067,10
"Maryland",0,NA,"september",20382.115648285,9
"Maryland",1,0,"april",38561.3943532756,4
"Maryland",1,0,"august",55891.0823015027,8
"Maryland",1,0,"december",38050.38988998,12
"Maryland",1,0,"february",27275.2034356978,2
"Maryland",1,0,"january",27271.0223234689,1
"Maryland",1,0,"july",58971.1069560349,7
"Maryland",1,0,"june",54610.7900567493,6
"Maryland",1,0,"march",34012.90095341,3
"Maryland",1,0,"may",47581.7026877256,5
"Maryland",1,0,"november",54340.2150122233,11
"Maryland",1,0,"october",46666.8511179517,10
"Maryland",1,0,"september",52098.7267418042,9
"Maryland",1,1,"april",109394.391233649,4
"Maryland",1,1,"august",132778.782866396,8
"Maryland",1,1,"december",52829.25337672,12
"Maryland",1,1,"february",88056.1679529569,2
"Maryland",1,1,"january",88122.7558738447,1
"Maryland",1,1,"july",126970.111130689,7
"Maryland",1,1,"june",123415.541319112,6
"Maryland",1,1,"march",100484.184584554,3
"Maryland",1,1,"may",114863.91697974,5
"Maryland",1,1,"november",142123.09263259,11
"Maryland",1,1,"october",115281.007150466,10
"Maryland",1,1,"september",129820.402810428,9
"Maryland",1,NA,"april",49155.43159313,4
"Maryland",1,NA,"august",61695.0578641178,8
"Maryland",1,NA,"december",24801.40929577,12
"Maryland",1,NA,"february",43550.7603067811,2
"Maryland",1,NA,"january",40887.8197735144,1
"Maryland",1,NA,"july",57970.7935700433,7
"Maryland",1,NA,"june",58286.3056189,6
"Maryland",1,NA,"march",48604.72500329,3
"Maryland",1,NA,"may",51785.0463212589,5
"Maryland",1,NA,"november",40728.9151972667,11
"Maryland",1,NA,"october",54894.107183865,10
"Maryland",1,NA,"september",54049.15331856,9
"Massachusetts",0,0,"april",41253.0542362934,4
"Massachusetts",0,0,"august",49227.0607051756,8
"Massachusetts",0,0,"december",22470.59601787,12
"Massachusetts",0,0,"february",34715.1737257289,2
"Massachusetts",0,0,"january",33947.7525250067,1
"Massachusetts",0,0,"july",48694.4725484656,7
"Massachusetts",0,0,"june",43759.4739913089,6
"Massachusetts",0,0,"march",40000.4722724146,3
"Massachusetts",0,0,"may",46000.9959718523,5
"Massachusetts",0,0,"november",52318.3853450667,11
"Massachusetts",0,0,"october",52290.2302214633,10
"Massachusetts",0,0,"september",56761.3706264912,9
"Massachusetts",0,1,"april",71840.3669572267,4
"Massachusetts",0,1,"august",78528.9973783856,8
"Massachusetts",0,1,"december",57683.373062195,12
"Massachusetts",0,1,"february",58575.4686624467,2
"Massachusetts",0,1,"january",62488.7468739544,1
"Massachusetts",0,1,"july",77157.4183324611,7
"Massachusetts",0,1,"june",75087.03640259,6
"Massachusetts",0,1,"march",65382.99029293,3
"Massachusetts",0,1,"may",73460.6125960711,5
"Massachusetts",0,1,"november",91334.1418209467,11
"Massachusetts",0,1,"october",81141.2086964333,10
"Massachusetts",0,1,"september",81860.1564665125,9
"Massachusetts",0,NA,"april",18522.3151248044,4
"Massachusetts",0,NA,"august",20869.5346559633,8
"Massachusetts",0,NA,"december",17029.44135128,12
"Massachusetts",0,NA,"february",15447.4964762933,2
"Massachusetts",0,NA,"january",15640.2383579822,1
"Massachusetts",0,NA,"july",19305.64159765,7
"Massachusetts",0,NA,"june",19754.1753207567,6
"Massachusetts",0,NA,"march",16425.8700107711,3
"Massachusetts",0,NA,"may",19405.5655864467,5
"Massachusetts",0,NA,"november",32120.59115095,11
"Massachusetts",0,NA,"october",31706.266953195,10
"Massachusetts",0,NA,"september",21242.6642003687,9
"Massachusetts",1,0,"april",32732.42366266,4
"Massachusetts",1,0,"august",45679.1113363278,8
"Massachusetts",1,0,"december",19181.835632585,12
"Massachusetts",1,0,"february",23026.5776655922,2
"Massachusetts",1,0,"january",23284.2405935244,1
"Massachusetts",1,0,"july",43209.83977407,7
"Massachusetts",1,0,"june",43453.9095726856,6
"Massachusetts",1,0,"march",27551.0468616856,3
"Massachusetts",1,0,"may",36001.06669971,5
"Massachusetts",1,0,"november",27154.71527014,11
"Massachusetts",1,0,"october",43546.50457295,10
"Massachusetts",1,0,"september",52448.4722109838,9
"Massachusetts",1,1,"april",71810.5034780233,4
"Massachusetts",1,1,"august",91917.3780766533,8
"Massachusetts",1,1,"december",50046.90059803,12
"Massachusetts",1,1,"february",58464.1180397011,2
"Massachusetts",1,1,"january",61099.2680605811,1
"Massachusetts",1,1,"july",88441.3331116867,7
"Massachusetts",1,1,"june",91681.3822888322,6
"Massachusetts",1,1,"march",63800.8942138278,3
"Massachusetts",1,1,"may",84048.8493108056,5
"Massachusetts",1,1,"november",97077.3526850433,11
"Massachusetts",1,1,"october",93727.5411220717,10
"Massachusetts",1,1,"september",94843.96299832,9
"Massachusetts",1,NA,"april",47857.2329220756,4
"Massachusetts",1,NA,"august",55922.2890030622,8
"Massachusetts",1,NA,"december",35367.76277315,12
"Massachusetts",1,NA,"february",39112.9287607078,2
"Massachusetts",1,NA,"january",36525.1543857522,1
"Massachusetts",1,NA,"july",50566.1883348244,7
"Massachusetts",1,NA,"june",52578.0934752111,6
"Massachusetts",1,NA,"march",41592.4984712944,3
"Massachusetts",1,NA,"may",47536.90751683,5
"Massachusetts",1,NA,"november",30928.3318930267,11
"Massachusetts",1,NA,"october",47631.9756848167,10
"Massachusetts",1,NA,"september",53906.9656793175,9
"Michigan",0,0,"april",54809.7433667978,4
"Michigan",0,0,"august",63400.8623278593,8
"Michigan",0,0,"december",21418.87326935,12
"Michigan",0,0,"february",46505.4746980311,2
"Michigan",0,0,"january",49480.17089045,1
"Michigan",0,0,"july",65263.0797065382,7
"Michigan",0,0,"june",64564.3030201927,6
"Michigan",0,0,"march",50158.14582422,3
"Michigan",0,0,"may",64824.2102766089,5
"Michigan",0,0,"november",76930.95341698,11
"Michigan",0,0,"october",65874.5101706183,10
"Michigan",0,0,"september",64061.130147805,9
"Michigan",0,1,"april",124391.513709966,4
"Michigan",0,1,"august",127935.399628069,8
"Michigan",0,1,"december",84348.598432125,12
"Michigan",0,1,"february",104781.109979046,2
"Michigan",0,1,"january",103381.545821912,1
"Michigan",0,1,"july",124029.122782148,7
"Michigan",0,1,"june",129016.631820926,6
"Michigan",0,1,"march",119946.573198634,3
"Michigan",0,1,"may",131182.103027223,5
"Michigan",0,1,"november",141001.150470413,11
"Michigan",0,1,"october",118650.690827198,10
"Michigan",0,1,"september",118875.557023701,9
"Michigan",0,NA,"april",44020.3488971336,4
"Michigan",0,NA,"august",45767.6966327802,8
"Michigan",0,NA,"december",18127.4247596,12
"Michigan",0,NA,"february",39965.5355701891,2
"Michigan",0,NA,"january",55356.5049602002,1
"Michigan",0,NA,"july",46449.3959107469,7
"Michigan",0,NA,"june",47687.0344737024,6
"Michigan",0,NA,"march",43834.9026225891,3
"Michigan",0,NA,"may",48056.3274303558,5
"Michigan",0,NA,"november",29201.4876371033,11
"Michigan",0,NA,"october",36150.418245085,10
"Michigan",0,NA,"september",45380.8101147902,9
"Michigan",1,0,"april",31935.8812770956,4
"Michigan",1,0,"august",36482.5022354322,8
"Michigan",1,0,"december",10592.248140935,12
"Michigan",1,0,"february",16377.2522288478,2
"Michigan",1,0,"january",14140.9534051989,1
"Michigan",1,0,"july",32745.60038652,7
"Michigan",1,0,"june",38086.6939021367,6
"Michigan",1,0,"march",24487.0265121178,3
"Michigan",1,0,"may",35137.8067091356,5
"Michigan",1,0,"november",38818.2800221367,11
"Michigan",1,0,"october",36994.2451702933,10
"Michigan",1,0,"september",38276.1058724937,9
"Michigan",1,1,"april",178485.394309815,4
"Michigan",1,1,"august",182319.450492122,8
"Michigan",1,1,"december",112406.685721855,12
"Michigan",1,1,"february",145996.044774535,2
"Michigan",1,1,"january",142622.941150642,1
"Michigan",1,1,"july",176155.835674214,7
"Michigan",1,1,"june",184191.266636799,6
"Michigan",1,1,"march",170820.146901837,3
"Michigan",1,1,"may",188419.247682152,5
"Michigan",1,1,"november",197529.897674783,11
"Michigan",1,1,"october",186334.378550249,10
"Michigan",1,1,"september",187744.288780845,9
"Michigan",1,NA,"april",51401.6748991033,4
"Michigan",1,NA,"august",58634.3748868289,8
"Michigan",1,NA,"december",67232.60830415,12
"Michigan",1,NA,"february",36965.3135200756,2
"Michigan",1,NA,"january",40795.3725435533,1
"Michigan",1,NA,"july",56973.0459990667,7
"Michigan",1,NA,"june",54805.3733220556,6
"Michigan",1,NA,"march",42980.2422728422,3
"Michigan",1,NA,"may",55924.2194472256,5
"Michigan",1,NA,"november",74756.8264517333,11
"Michigan",1,NA,"october",57821.6850087,10
"Michigan",1,NA,"september",56500.6291032863,9
"Minnesota",0,0,"april",13461.6774693811,4
"Minnesota",0,0,"august",17069.6170608744,8
"Minnesota",0,0,"december",18239.9438992,12
"Minnesota",0,0,"february",11946.3765371178,2
"Minnesota",0,0,"january",11197.9563623233,1
"Minnesota",0,0,"july",15227.9162354922,7
"Minnesota",0,0,"june",14370.2983300533,6
"Minnesota",0,0,"march",12262.0698542144,3
"Minnesota",0,0,"may",13793.4410497256,5
"Minnesota",0,0,"november",19597.4022038067,11
"Minnesota",0,0,"october",17327.6134731183,10
"Minnesota",0,0,"september",17565.7795201875,9
"Minnesota",0,1,"april",34396.2510436778,4
"Minnesota",0,1,"august",39595.7671061522,8
"Minnesota",0,1,"december",37854.042225535,12
"Minnesota",0,1,"february",29983.5371298444,2
"Minnesota",0,1,"january",30729.4974406333,1
"Minnesota",0,1,"july",36803.9375911822,7
"Minnesota",0,1,"june",36301.9921713011,6
"Minnesota",0,1,"march",33947.0515438011,3
"Minnesota",0,1,"may",36977.8068779589,5
"Minnesota",0,1,"november",45612.24253374,11
"Minnesota",0,1,"october",37558.23392304,10
"Minnesota",0,1,"september",33849.8450437862,9
"Minnesota",0,NA,"april",10627.4271478189,4
"Minnesota",0,NA,"august",11883.9895778962,8
"Minnesota",0,NA,"december",9941.2938404,12
"Minnesota",0,NA,"february",8710.95887904625,2
"Minnesota",0,NA,"january",9185.08976928375,1
"Minnesota",0,NA,"july",11883.9895778962,7
"Minnesota",0,NA,"june",11714.1098816712,6
"Minnesota",0,NA,"march",11673.1157397338,3
"Minnesota",0,NA,"may",12108.9027185088,5
"Minnesota",0,NA,"november",22603.3572759767,11
"Minnesota",0,NA,"october",17804.252627226,10
"Minnesota",0,NA,"september",13035.7355659286,9
"Minnesota",1,0,"april",11501.9279950278,4
"Minnesota",1,0,"august",19279.0272585289,8
"Minnesota",1,0,"december",18993.724138715,12
"Minnesota",1,0,"february",15146.481763565,2
"Minnesota",1,0,"january",13869.7383202438,1
"Minnesota",1,0,"july",16612.7349760367,7
"Minnesota",1,0,"june",14765.4304818578,6
"Minnesota",1,0,"march",11361.4601325356,3
"Minnesota",1,0,"may",12408.0776369244,5
"Minnesota",1,0,"november",19982.45865242,11
"Minnesota",1,0,"october",13224.0791640717,10
"Minnesota",1,0,"september",15509.8504679725,9
"Minnesota",1,1,"april",43048.0181053102,4
"Minnesota",1,1,"august",51470.9624849913,8
"Minnesota",1,1,"december",34457.15169455,12
"Minnesota",1,1,"february",33648.7771027436,2
"Minnesota",1,1,"january",33048.272515618,1
"Minnesota",1,1,"july",53365.1561984278,7
"Minnesota",1,1,"june",50336.0106147189,6
"Minnesota",1,1,"march",39671.2838119124,3
"Minnesota",1,1,"may",45088.4535890767,5
"Minnesota",1,1,"november",48280.4150767,11
"Minnesota",1,1,"october",44840.0271868633,10
"Minnesota",1,1,"september",46775.563531474,9
"Minnesota",1,NA,"april",22525.62033748,4
"Minnesota",1,NA,"august",26332.8202590144,8
"Minnesota",1,NA,"december",45872.1640053,12
"Minnesota",1,NA,"february",20610.6311975878,2
"Minnesota",1,NA,"january",20610.6311975878,1
"Minnesota",1,NA,"july",19974.1620195133,7
"Minnesota",1,NA,"june",23996.0268198911,6
"Minnesota",1,NA,"march",19962.2312770133,3
"Minnesota",1,NA,"may",20511.6351783022,5
"Minnesota",1,NA,"november",24229.8671632233,11
"Minnesota",1,NA,"october",24149.409438154,10
"Minnesota",1,NA,"september",26131.8195716125,9
"Mississippi",0,0,"april",5256.94138841889,4
"Mississippi",0,0,"august",7984.10732535,8
"Mississippi",0,0,"december",10687.686005,12
"Mississippi",0,0,"february",4752.93284809333,2
"Mississippi",0,0,"january",4752.93284809333,1
"Mississippi",0,0,"july",6600.51209558333,7
"Mississippi",0,0,"june",6310.66921482222,6
"Mississippi",0,0,"march",4993.95139445222,3
"Mississippi",0,0,"may",5802.89640136111,5
"Mississippi",0,0,"november",8278.58242163333,11
"Mississippi",0,0,"october",8440.55874139167,10
"Mississippi",0,0,"september",7792.83037531625,9
"Mississippi",0,1,"april",41120.0573760111,4
"Mississippi",0,1,"august",48800.4717122867,8
"Mississippi",0,1,"december",62548.03641748,12
"Mississippi",0,1,"february",35734.5990491144,2
"Mississippi",0,1,"january",35272.9194880278,1
"Mississippi",0,1,"july",43794.4414382922,7
"Mississippi",0,1,"june",44299.2211348033,6
"Mississippi",0,1,"march",39524.7620587233,3
"Mississippi",0,1,"may",44319.7446852433,5
"Mississippi",0,1,"november",85107.8591605667,11
"Mississippi",0,1,"october",55230.07120299,10
"Mississippi",0,1,"september",51263.0963619675,9
"Mississippi",0,NA,"april",11094.701391128,4
"Mississippi",0,NA,"august",9578.710194805,8
"Mississippi",0,NA,"february",7094.311528988,2
"Mississippi",0,NA,"january",6832.515504278,1
"Mississippi",0,NA,"july",10766.3113113233,7
"Mississippi",0,NA,"june",11219.595431428,6
"Mississippi",0,NA,"march",9653.72916732333,3
"Mississippi",0,NA,"may",11366.795067958,5
"Mississippi",0,NA,"november",5598.6718157,11
"Mississippi",0,NA,"october",6358.0584659,10
"Mississippi",0,NA,"september",7299.39787434857,9
"Mississippi",1,0,"april",10223.44902508,4
"Mississippi",1,0,"august",20334.9830452733,8
"Mississippi",1,0,"december",10570.16330595,12
"Mississippi",1,0,"february",9556.40354884778,2
"Mississippi",1,0,"january",9510.15203199111,1
"Mississippi",1,0,"july",16034.4163705722,7
"Mississippi",1,0,"june",13486.86822055,6
"Mississippi",1,0,"march",10070.4583810244,3
"Mississippi",1,0,"may",12993.9930799689,5
"Mississippi",1,0,"november",7745.31049413333,11
"Mississippi",1,0,"october",13968.0139561033,10
"Mississippi",1,0,"september",17344.45717721,9
"Mississippi",1,1,"april",70012.3967206126,4
"Mississippi",1,1,"august",78084.291256657,8
"Mississippi",1,1,"december",75598.963388,12
"Mississippi",1,1,"february",60430.4770668137,2
"Mississippi",1,1,"january",61043.3168657803,1
"Mississippi",1,1,"july",71878.2685181326,7
"Mississippi",1,1,"june",70239.9477258037,6
"Mississippi",1,1,"march",66635.315730577,3
"Mississippi",1,1,"may",69739.8312795603,5
"Mississippi",1,1,"november",75922.5369598733,11
"Mississippi",1,1,"october",76619.86823108,10
"Mississippi",1,1,"september",76660.0292007216,9
"Mississippi",1,NA,"april",25089.9237314022,4
"Mississippi",1,NA,"august",29009.9821644433,8
"Mississippi",1,NA,"december",39016.18704626,12
"Mississippi",1,NA,"february",22171.2855889175,2
"Mississippi",1,NA,"january",22096.1074480812,1
"Mississippi",1,NA,"july",26946.5611198867,7
"Mississippi",1,NA,"june",26559.4521998222,6
"Mississippi",1,NA,"march",28400.7435543425,3
"Mississippi",1,NA,"may",27688.6055226556,5
"Mississippi",1,NA,"november",31065.3324909333,11
"Mississippi",1,NA,"october",36483.8103929433,10
"Mississippi",1,NA,"september",28168.40569343,9
"Missouri",0,0,"april",22416.9326411367,4
"Missouri",0,0,"august",28878.3711083033,8
