"t","month","month_num","state","with_kids","low_income","n_hungry","n_fi","n_nonconf","sufficiency_respondents","confidence_respondents","n_snap","pebt","bach_or_higher","highschool_degree","no_highschool_degree","some_college","asian","black","latino","other","white","people"
12,"october",10,"Alabama",1,1,85424.81702033,144102.961332743,270026.6956224,323051.04340265,323868.61955081,109206.808620272,0,46764.42842574,190342.7318432,27870.7515321,58073.13160161,0,129025.60617723,11393.20840331,6364.8202251,176267.40859701,323868.61955081
12,"october",10,"Alabama",1,NA,65179.7625859,103115.188000954,144333.36475829,359667.44577276,276721.1037875,70050.6923404,0,71387.11075576,175267.9042581,29070.3618594,83942.0688995,7447.0332,133606.56550388,7737.1691208,12452.9179836,198423.75996448,598019.94334931
12,"october",10,"Alaska",0,0,8845.260994325,29206.2270134406,70871.4792728063,203988.14976317,204397.78564419,3016.7178299155,0,100067.128517987,46888.270904791,2197.46578112,54835.284559272,11155.812071268,3462.659971916,8022.2534462706,35130.973283242,146216.450990473,205046.00065041
12,"october",10,"Alaska",0,1,8207.038062148,16121.7757808911,35925.395421006,50587.731163269,50861.403258249,9437.53586144967,0,13681.119034633,20959.87405789,4049.12181987,11897.616250876,4260.43129621,1340.81835512,4835.679620303,16633.196012138,23517.605879498,51213.134596719
12,"october",10,"Alaska",0,NA,2002.991963804,4699.36464087366,5717.995304729,32056.49561909,22755.918461347,1008.4549231872,0,12120.692936004,13252.80488172,390.52416966,6292.473631706,601.883513933,744.69118393,936.20423138,4270.5024633,25503.214226547,59928.211646053
12,"october",10,"Alaska",1,0,3190.122582456,15942.8283462005,31167.27071679,87422.376475524,87554.068944474,2355.676572976,0,43874.041267455,20657.573787251,2152.58828842,20738.173132398,2299.10390017,704.60795226,1909.109269625,13472.990880562,69036.564472907,87554.068944474
12,"october",10,"Alaska",1,1,13259.64023005,20653.381332805,38572.325697412,52169.324508715,52169.324508715,11374.7951503123,0,12166.416745028,24663.13107305,4211.86002691,11127.916663727,3452.91871272,6323.97304799,2283.38477037,17090.721611254,23018.326366381,52169.324508715
12,"october",10,"Alaska",1,NA,17871.85309308,24938.4175207233,27430.49180044,49249.94131495,34987.389074572,6293.2026529165,0,9623.672487004,19569.57653566,11689.88845724,8366.803835046,4157.53505526,596.03624673,12972.576053497,11969.273692515,19554.520266948,69014.259653652
12,"october",10,"Arizona",0,0,83079.83807395,305262.217210085,749877.2216708,2036865.36314336,2039902.51723575,63822.745741665,0,953350.746519154,576663.23314219,17542.54586295,489308.83761907,67358.08945131,35893.00022582,354965.13867038,77477.59390947,1501171.54088638,2043885.10530945
12,"october",10,"Arizona",0,1,94082.96551218,168402.641845838,413069.12947917,506798.15959887,518081.8162989,98708.5696204017,0,123938.89673408,220188.03697481,35971.5764994,126699.64939058,13387.16074718,26401.59792519,162123.22520347,43434.6232396,261451.55248343,518516.99657637
12,"october",10,"Arizona",0,NA,45105.30500573,101465.924121616,120328.31937493,542829.28058058,313305.17524281,22422.7735314133,0,179323.65168699,212596.0097553,24000.0155482,126909.60359009,12803.18146986,5083.7203785,99264.00265331,69260.4389618,356417.93711711,796267.45713361
12,"october",10,"Arizona",1,0,23497.54495193,175968.274741648,380368.94607886,871491.36673465,890347.37772395,26940.8221348933,0,478341.29240051,175263.3230518,11702.1703218,206184.58096054,31461.41665757,25162.97665043,258145.03477808,40102.54765618,516619.39099239,892850.52274665
12,"october",10,"Arizona",1,1,167352.11827825,264543.176334459,509953.01846154,621223.26252223,621223.26252223,118556.876032208,0,86479.87686587,311335.20492764,85820.8015667,137587.37916202,8182.65918735,50922.76611248,311671.68483524,74610.0774791,175836.07490806,621223.26252223
12,"october",10,"Arizona",1,NA,99400.75971995,170854.451250343,179718.63696341,463629.45421753,305351.14296631,50051.4745745483,0,142788.60595903,120070.204729,80361.4532774,120409.1902521,14459.474504,37034.93063506,188890.00855161,56304.84439544,166940.19613142,724524.65570819
12,"october",10,"Arkansas",0,0,58104.10452317,149382.567006012,364618.88571935,749727.962682901,751757.563671401,6679.50787569,0,274773.265531541,288720.8124537,27009.3426589,159224.54203876,4295.93285759,75298.13500505,20629.65236018,14517.84481566,634986.397644421,751757.563671401
12,"october",10,"Arkansas",0,1,86381.77819782,123944.142762963,197863.87627044,268929.14157102,268929.14157102,48905.9261361717,0,38640.34771993,104260.81645594,45973.9296583,80054.04773685,1671.1834026,80474.53903813,8303.4674503,6637.90050793,171842.05117206,268929.14157102
12,"october",10,"Arkansas",0,NA,49504.22784675,70338.8362854463,56507.51871048,243598.9762072,118613.95565658,8792.14312124333,0,63521.05102873,85684.9213952,12594.6984987,81798.30528457,755.38052608,16539.13344603,35440.5790433,10193.91038568,180669.97280611,420654.92021628
12,"october",10,"Arkansas",1,0,14248.64880233,68872.9153119768,145630.75097018,312024.07656064,312707.98431414,5535.762177212,0,155285.61874608,79478.29072698,6165.633658,71094.53342958,2903.09807578,24174.96921998,27614.1262987,13390.57233711,243941.31062907,312707.98431414
12,"october",10,"Arkansas",1,1,49455.73107213,87575.4431376595,158302.71206048,216493.19674129,216493.19674129,53222.3882637083,0,41768.0326789,92649.0921484,26219.4513469,55856.62056709,0,33074.67626103,19059.5718207,14232.25448225,150126.69417731,216493.19674129
12,"october",10,"Arkansas",1,NA,31865.18882639,73235.8508975801,74970.24430088,175307.15482263,103461.07821067,24431.1543711283,0,40608.17896648,86540.6830583,7078.6826392,41079.61015865,0,42675.70298567,24122.51349838,7325.91091109,101183.02742749,275984.19348765
12,"october",10,"California",0,0,320129.112300482,1351583.43962644,3951444.66200171,9743230.2906629,9753675.75764133,311470.088566772,0,5386433.70090227,1235358.11482909,992382.6014907,2129055.87344084,1776465.61643234,503006.12002177,1922602.2897304,374023.394927913,5167132.86955047,9789267.60548653
12,"october",10,"California",0,1,568901.58007077,905934.983585336,2044749.59161075,2805098.58596778,2805127.69759618,462036.249315195,0,799877.05545895,807654.78050742,476065.5222682,721501.22773321,347170.82474548,100955.12098847,1291530.23059762,179423.79713765,886018.61249856,2807275.45985598
12,"october",10,"California",0,NA,175081.19177288,541592.865653872,1095144.55570156,2643674.30402783,1796960.21302687,202440.087745177,0,1034372.88472015,697681.9945235,177052.4081663,734567.01661788,437423.89831047,183562.87362395,666708.897918,117941.92833408,1238036.70584133,4769306.8397365
12,"october",10,"California",1,0,399427.8855857,1006897.1193431,2203540.91109541,5060721.17572946,5078886.29291517,204648.858074757,0,2794937.69582117,821050.08168769,435705.4055597,1009027.9926609,854770.62621778,296625.00144414,1459835.10749097,272360.01742062,2177130.42315596,5078886.29291517
12,"october",10,"California",1,1,724876.11751466,1087629.42760686,2419036.09384815,2881173.61881898,2881173.61881898,634514.626603957,0,527348.19699221,872191.8640986,961711.5928237,519921.96490447,251554.65761051,190618.91038998,1864692.03530763,176451.18294714,397856.83256372,2881819.5045251
12,"october",10,"California",1,NA,569446.96065857,981167.693392843,1529110.78608392,2874648.9763559,2117403.07890327,230529.902041583,0,704746.47068986,961388.6915223,677236.703871,531277.11027274,221689.51075645,138914.62117012,1783885.42193059,73863.30130425,656296.12119449,4612465.29747622
12,"october",10,"Colorado",0,0,59908.95598872,194303.110578201,608392.624937674,1950671.3033671,1950671.3033671,48819.655540045,0,1027247.22495462,478497.62921156,43447.45904,401478.99016092,27409.96983594,53293.92260143,253168.6417619,45002.30115584,1571796.46801199,1951516.03032966
12,"october",10,"Colorado",0,1,56797.26089399,92555.130525881,230406.927380264,333841.179266514,331508.860310214,60085.147128785,0,120244.406450354,93941.5103137,19749.1362659,99906.12623656,7825.32924202,18034.6476787,89116.44442366,12792.42936301,206072.328559124,334351.752829114
12,"october",10,"Colorado",0,NA,9448.63578847,42890.8076933679,89849.67023258,336304.83499705,226280.46196997,7275.79796958833,0,130895.49260603,119233.1005912,0,86176.24179982,20168.5521153,25477.7040338,58936.56006569,11083.18433968,220638.83444258,533249.68923494
12,"october",10,"Colorado",1,0,30675.57896509,152256.15133322,342797.507404495,923611.646163882,923740.542571172,28744.549170745,0,556795.797891612,145202.64298165,18129.0140853,203484.19120532,26044.27719022,24416.5247293,181424.3913725,62736.21366992,628990.239201942,923740.542571172
12,"october",10,"Colorado",1,1,98995.17557155,126896.037442668,194918.10063374,261694.77909433,261694.77909433,91523.9767953533,0,82647.14925297,104910.4063477,32162.3510788,41974.87241486,13647.857898,5444.6489005,98714.33012424,17873.77154386,126014.17062773,261694.77909433
12,"october",10,"Colorado",1,NA,37902.57335569,67707.4933568544,83561.575832,258633.71573458,168568.07755004,32971.79778848,0,94338.96859217,73792.6726539,25693.7255058,64808.34898271,4993.1454359,6876.4950232,72738.09984991,11492.06180209,162533.91362348,450165.2059439
12,"october",10,"Connecticut",0,0,42935.10548142,140412.188298979,373447.47455761,1012356.42981478,1012356.42981478,14801.9226016567,0,545128.387186384,267971.61337234,29176.3502753,170080.07898076,40718.80349848,82040.98230618,93710.26277752,9752.0585166,786134.322716004,1012356.42981478
12,"october",10,"Connecticut",0,1,28606.81336758,47164.1513453106,121104.46607295,150487.809121936,150487.809121936,39162.6322888033,0,45489.097546416,71196.73183358,4374.41504979,29427.56469215,4782.0323891,17231.9393127,29850.6905477,3716.25580504,94906.891067396,150487.809121936
12,"october",10,"Connecticut",0,NA,29369.7954365,46998.6768868167,67897.81778826,250371.17435793,146335.12437382,11391.521160054,0,111466.47644009,93442.88496555,4989.3823753,40472.43057699,5754.82534907,27689.23576395,31053.83823133,2767.6587054,183105.61630818,452106.0064614
12,"october",10,"Connecticut",1,0,23247.68350227,97041.0263754289,231071.61424874,548867.89718342,552059.30592242,18972.433589258,0,297145.54433106,127983.8497653,22469.2969574,101269.20612966,28764.72070775,29821.81111474,84894.53725781,24173.40430401,381213.42379911,552059.30592242
12,"october",10,"Connecticut",1,1,91782.99295176,114069.399854905,208013.06571455,219609.68701595,219609.68701595,46392.8053355317,0,20928.8354022,109904.8765011,46126.9348924,42649.04022025,11534.0553086,39290.49584052,89442.41230347,4703.3119616,74639.41160176,219609.68701595
12,"october",10,"Connecticut",1,NA,46628.16519002,71482.9274725854,101381.15903127,207222.20317696,146955.94052806,21010.1538486917,0,86386.43432454,69292.5423038,6670.7191793,44872.50736932,14876.67008186,31696.56855277,33647.01120427,3719.1150741,123282.83826396,345803.761662
12,"october",10,"Delaware",0,0,12260.627726948,44461.8754373431,121541.726199404,302401.447958916,302643.688242966,4375.68233922667,1,141682.766855397,83084.49418802,8756.29164551,68877.895269989,6584.88385182,45913.058732688,15630.10058151,5822.08554129,228451.319251608,302643.688242966
12,"october",10,"Delaware",0,1,4835.36205041,16163.1280754283,40649.54123491,49883.635961146,49883.635961146,7218.719728345,1,7920.191828946,30831.62492903,2892.49099414,8239.32820903,1108.36179054,10118.99427543,2456.28665268,707.43753475,35492.555707746,49883.635961146
12,"october",10,"Delaware",0,NA,4017.55051145,11692.7623043756,20210.10795201,67315.803755054,33729.739682398,2550.20863325167,1,20698.072791534,34182.52872593,2963.9147149,9471.28752269,2310.30419501,12763.18857196,4419.95238897,857.84779838,46964.510800734,111917.466178226
12,"october",10,"Delaware",1,0,4612.11620436,23755.2133394267,50128.59203274,114064.637589923,114064.637589923,7653.02244242917,1,62822.230279183,23780.61853424,6198.7117149,21263.0770616,8255.90316505,22312.95330177,8282.5854853,4243.38239206,70969.813245743,114064.637589923
12,"october",10,"Delaware",1,1,29070.89972306,38103.62614641,73504.48491168,77874.417528062,77874.417528062,21877.605677884,1,5748.424906402,49499.23483073,13780.9259338,8845.83185713,160.49900203,29336.6122343,16774.41665595,6277.63812809,25325.251507692,77874.417528062
12,"october",10,"Delaware",1,NA,13041.08144759,20005.8777773297,16275.92495082,51125.856145989,30741.99651507,6111.07131536833,1,11675.408622178,23891.17430114,1754.9649402,13804.308282471,842.820611,15017.735361144,6512.39261664,1983.97291244,26768.934644765,98253.154499679
12,"october",10,"District of Columbia",0,0,5654.888426904,24107.3559214212,64857.470882764,254514.190592868,255014.417032922,3662.19773563517,0,205542.797940649,21015.08574568,8613.65545562,19342.651450919,17800.159555818,79081.394994272,16114.123101014,4830.62907873,136687.883863034,255438.877269798
12,"october",10,"District of Columbia",0,1,10552.828217277,10755.3911407484,25449.987024463,30777.985623599,30777.985623599,10368.0473927233,0,7874.466623969,18126.53429439,0,4776.98470524,309.84699729,22307.861415873,6057.961662454,0,2102.315547982,30777.985623599
12,"october",10,"District of Columbia",0,NA,4068.505699221,6183.23121316807,11943.870677107,32004.90286228,18405.235894742,2819.20716070667,0,14607.833985549,4080.01740107,4098.68109161,9218.370384051,803.62156364,21357.680823295,1770.668023132,0,8072.932452213,55823.777349062
12,"october",10,"District of Columbia",1,0,1352.274435753,8943.78837579482,11099.942173612,73165.58612307,73165.58612307,7669.548889765,0,62040.427843879,4360.27121234,0,6764.887066851,2182.92702996,17100.589467058,3342.706176137,1202.499403644,49336.864046271,73165.58612307
12,"october",10,"District of Columbia",1,1,16568.479623832,29696.4900897377,41237.221498512,64701.031092109,62991.890316409,16905.8346925412,0,10117.204240809,34206.02847047,5076.52389481,15301.27448602,208.14614032,39410.17616293,21351.036835095,1021.08379734,2710.588156424,64701.031092109
12,"october",10,"District of Columbia",1,NA,6923.31922408,16133.2482881251,26496.411332929,45809.742480085,40189.25185122,7570.15328811833,0,11782.148309752,22440.00943951,1550.56883112,10037.015899703,950.34856389,27869.243582903,5138.41431994,2811.010941921,9040.725071431,62727.742542889
12,"october",10,"Florida",0,0,230420.44741544,905978.309848263,2711208.96020288,5987969.00463815,5996889.19354885,235957.492644207,0,3100581.55908073,1495805.59531405,348433.6639372,1043148.18630617,109843.52792884,510124.12045334,1213575.90703683,112644.33192389,4041781.11729525,5998309.48805125
12,"october",10,"Florida",0,1,500737.52958493,670015.13915274,1230216.30503961,1625590.18798406,1626688.61241626,321973.936006077,0,390878.643682982,682712.21289065,196003.8483207,355995.48308973,34775.9716544,394940.15815508,423960.34333343,23527.50338678,748386.211454372,1626688.61241626
12,"october",10,"Florida",0,NA,122289.121337993,323355.118348981,343480.575609023,1723536.92271542,897504.590614663,169040.81173976,0,590137.934876103,587619.8243114,171374.060779,374405.10274892,10946.19672407,271051.2183224,430977.7625208,31246.1521637,979315.592984453,3203277.98551811
12,"october",10,"Florida",1,0,222218.015432696,563668.2682823,1165527.96770646,2421467.25583678,2421467.25583678,102430.617461008,0,1303997.2146678,504925.80916309,193765.323272,418778.90873389,121507.065033347,314395.482034746,509695.446097609,45564.85171607,1430304.41095501,2421467.25583678
12,"october",10,"Florida",1,1,444468.45384601,736710.021351243,1545967.35041652,1659225.38868898,1659225.38868898,481189.026056305,0,300042.27279724,578437.82144479,399670.5076314,381074.78681555,52022.1286478,234775.2817386,741862.63635974,27000.588093,603564.75384984,1659225.38868898
12,"october",10,"Florida",1,NA,380431.77705671,518624.115433954,507812.60846929,1286350.78835093,749189.29150539,207176.94112645,0,401571.62043343,480734.9971607,85332.6790349,318711.4917219,41579.4628378,324438.44224589,351982.6398002,62609.0124055,505741.23106154,2176416.26948151
12,"october",10,"Georgia",0,0,118836.48207503,347972.32337226,1024896.79545748,2482053.65030263,2483036.96657847,91996.26235218,0,1293422.95584501,641098.42373097,73722.9201225,473809.35060415,29067.02711836,524950.825250785,138049.65715834,40049.8869523,1749936.25382284,2486130.88922027
12,"october",10,"Georgia",0,1,143724.84003235,237533.952833983,573828.12302656,696552.01550302,697303.85111151,104706.547464777,0,119414.70270172,342158.44076231,89643.8416762,145335.03036279,13106.7951966,260869.50622526,64544.39984073,27104.37300558,330926.94123485,697303.85111151
12,"october",10,"Georgia",0,NA,117261.95347715,208323.695249894,276253.67199245,804036.23469493,461503.80187543,32429.1806857833,0,255194.12034261,256105.6670651,111806.720569,180929.72671822,23221.74425757,172289.64219893,67105.99408063,26937.62259035,514481.23156745,1441365.26314323
12,"october",10,"Georgia",1,0,90985.7027918,215028.096408814,468339.21797887,1179123.74964098,1184214.55434868,47866.979625708,0,687740.635601803,197377.1445218,21295.1784958,272710.79102158,49874.62071656,293105.85551103,81921.42285277,51518.00027966,702703.850280963,1185240.01926538
12,"october",10,"Georgia",1,1,222159.97474782,344974.326961705,673514.71796381,773388.76225579,792544.86259349,250092.258872405,0,145810.4916591,264901.49878138,223876.1278646,138800.64395071,24412.4563515,339716.34887742,126517.22551018,39433.81451807,243308.91699862,796964.76582869
12,"october",10,"Georgia",1,NA,105828.0213426,234653.159884869,389229.21286152,842434.9823409,665480.22687624,117995.809008397,0,219513.15337988,387103.1967771,52788.8597896,183029.77239432,47443.02171322,411416.05140946,46383.00216903,21980.61382828,315212.29322091,1348978.21143349
12,"october",10,"Hawaii",0,0,14163.84919487,48218.0416600828,157580.93724635,385980.276658649,387259.327848709,12582.7088718967,0,212593.769529259,94149.05046338,2578.0230353,76659.43363071,143474.97771738,8591.18322591,24241.28027123,109239.93059147,100432.904852659,387689.519715429
12,"october",10,"Hawaii",0,1,24328.95608542,31137.095248112,82840.48541568,120295.72490912,119126.83004936,18448.5025642003,0,22012.31916777,51423.32442202,9122.66318506,37737.41813427,34207.54271685,1419.06542255,12020.03082357,35149.53980152,37499.54614463,120653.85248376
12,"october",10,"Hawaii",0,NA,5458.43678477,12649.2754957099,23360.39047483,69364.35613475,38821.23291564,4679.0449821175,0,24959.8672095,20854.3275029,3054.0448688,20496.11655355,15808.850095,485.05610952,7433.69836606,20749.40856515,24887.34299902,118397.66773276
12,"october",10,"Hawaii",1,0,20631.15303201,46623.6051389747,115238.17766539,193314.25211896,193314.25211896,10171.289752775,0,116766.74234758,36988.97972193,4132.2423,35426.28774945,54896.88100619,3758.2687241,13229.22520363,83140.57374916,38289.30343588,193314.25211896
12,"october",10,"Hawaii",1,1,8565.165736882,30395.7921049493,82792.767907212,92252.567010172,93522.580857272,34200.6767815067,0,14102.37082562,42858.87303274,6401.07479,28890.248361812,27428.41248636,546.24927819,12652.60358897,40736.47669078,10888.824965872,93522.580857272
12,"october",10,"Hawaii",1,NA,11802.01448485,33674.4662524438,55441.23258633,102467.5870441,74414.36587831,13994.2298969617,0,27087.64886971,41073.27996485,17034.85539466,17271.80281488,32880.29497176,399.64606837,16068.21997292,45211.27883626,7908.14719479,159651.12709237
12,"october",10,"Idaho",0,0,19929.54983556,53500.3096171966,142631.911633131,474862.863378216,474862.863378216,3998.64395758833,0,208507.978734726,130760.46080034,27525.7519591,108068.67188405,11442.600051962,779.59731577,25819.93144768,12537.656037837,424283.078524967,474862.863378216
12,"october",10,"Idaho",0,1,16255.31573382,32524.2283520575,99654.55611495,140386.00512832,140386.00512832,18328.9629698333,0,22238.73265398,57850.76934221,9359.486331,50937.01680113,1302.57500503,2912.72037279,8773.19673302,2644.11841541,124753.39460207,143795.49306532
12,"october",10,"Idaho",0,NA,7840.37146081,14493.4572586359,34799.1651482,105506.3985022,77785.93209045,3375.657834685,0,42639.99836966,30714.23131217,5397.71316855,26754.45565182,1299.67114747,502.46900141,6071.88378731,2914.68353002,94717.69103599,193975.33042571
12,"october",10,"Idaho",1,0,15047.95173954,43360.3535250306,80258.54589802,248312.11632847,249094.09899883,7406.6497721,0,138676.19542998,50872.53275875,6786.4456646,51976.94247514,2623.78820767,672.18783628,16229.18150166,5804.1917485,222982.76703436,249094.09899883
12,"october",10,"Idaho",1,1,24392.9658255,39949.9217475537,85207.49720467,116692.15691503,116692.15691503,38649.7050782387,0,23440.57494242,51376.82111984,13973.4337191,27901.32713367,754.90938322,2688.13795717,25979.89915915,4568.68415129,82700.5262642,116692.15691503
12,"october",10,"Idaho",1,NA,10094.59867604,22225.1054714673,44581.38845728,113336.36255819,74766.35323533,7367.05959828833,0,31511.87100159,28723.26136728,25895.58297316,27205.64721616,104.66260886,1581.77601707,31619.82390536,6313.47478087,73716.62524603,164778.05721574
12,"october",10,"Illinois",0,0,152416.05708368,422882.403741102,1338138.94038785,3574168.10404946,3589216.67930146,113057.191063773,0,1870631.26008361,932035.5953988,102371.3622028,669129.88636425,211545.26076022,409849.898413621,288673.48826158,38399.29250956,2625700.16410448,3589216.67930146
12,"october",10,"Illinois",0,1,261465.42634472,302606.770286351,668464.803102052,812165.569938642,821489.171187742,174655.803011694,0,182235.440405902,303444.1626983,141591.71106,184894.25577444,33749.66112599,159155.04434865,220524.290284,3508.79535404,395227.778825962,821489.171187742
12,"october",10,"Illinois",0,NA,15529.2146725,155957.799119092,233481.08977729,917054.89769475,531110.15561747,70159.48064315,0,326777.17110485,341109.5532622,32868.5131147,216299.660213,68265.738807,97081.64750778,159940.2692582,50540.54522032,541226.69690145,1444996.69820838
12,"october",10,"Illinois",1,0,137691.91258757,280785.986738243,739050.903427076,1690490.39801535,1690490.39801535,90325.2831529267,0,978418.247226455,387014.1673815,62939.7515807,262118.2318267,119618.84196217,146650.52698408,220969.07259166,29003.65658971,1174248.29988773,1690490.39801535
12,"october",10,"Illinois",1,1,184640.66324716,253726.123839041,577021.39117489,738493.99448665,732302.55818905,275266.014913533,0,176998.78759904,264715.94587774,126399.06234901,170380.19866086,37054.8134925,172795.36643145,223810.2422992,9333.61833671,295499.95392679,764269.45630465
12,"october",10,"Illinois",1,NA,178926.5292427,213601.401574234,265681.6638532,681474.83342421,465104.91205855,126094.200349117,0,197795.08571741,238343.0087722,103215.0903064,142121.6486282,6901.6380041,151040.3630666,138567.9406695,20895.7602631,364069.13142091,1235961.59697893
12,"october",10,"Indiana",0,0,132937.63058246,337321.84238335,726148.82390673,1975532.17618806,1976998.13700526,23829.32171661,0,779882.696093703,717976.57677112,61644.25988526,416028.64343798,31572.09560366,155969.34112845,45737.25062668,30742.45300486,1711511.03582441,1976998.13700526
12,"october",10,"Indiana",0,1,109497.28263825,169313.207974206,311637.84311588,414415.32793387,414415.32793387,80504.1375626417,0,57951.80355389,222072.7867517,11900.6131557,122490.12447258,4746.92076293,10994.7954181,35162.54947096,28156.1621441,335354.90013778,414415.32793387
12,"october",10,"Indiana",0,NA,22025.15277884,74926.2100066966,148551.94017718,424920.78332724,288400.62295158,19402.6272079167,0,136077.37565147,160355.1660457,22686.6728569,105801.56877317,5436.73760523,54016.6876077,21929.9752927,6053.59044683,337483.79237478,787181.81671322
12,"october",10,"Indiana",1,0,44360.13358253,151684.312993898,235620.17173226,748207.272699485,748207.272699485,18306.9090378517,0,414442.545525585,219173.9155173,10463.6282828,104127.1833738,11086.42952994,52620.20139479,26988.38701872,16404.50551801,641107.749238025,748207.272699485
12,"october",10,"Indiana",1,1,127489.33618274,204811.857632442,377920.8274595,460167.27616717,460167.27616717,105675.586181993,0,61289.05104902,236702.9350888,68434.068317,93741.22171235,4140.0699795,59089.07371826,37195.4609924,10580.2051685,349162.46630851,460167.27616717
12,"october",10,"Indiana",1,NA,73776.877574,112909.673317675,140128.4614795,369654.68739811,268288.94111591,43857.9057005183,0,114471.43649136,104702.7001506,90408.9870894,60071.56366675,0,28615.2242552,39315.6716782,19899.50802763,281824.28343708,628580.16949061
12,"october",10,"Iowa",0,0,22007.69604657,98999.2991815293,282810.367249373,880845.660093758,885229.978233958,14708.26067516,0,399759.446728048,282409.61612373,29662.5058572,169014.09138478,2838.68461082,14250.54523121,31181.76107285,13976.06028187,818598.608897008,885229.978233958
12,"october",10,"Iowa",0,1,62839.13244559,80080.0045897599,130335.25029166,173651.966059748,173651.966059748,45634.18778492,0,39118.221356868,57028.0240586,26825.7738013,50679.94684298,3032.53264531,2349.8973257,18409.47104744,1151.345463,148708.719578298,173651.966059748
12,"october",10,"Iowa",0,NA,20552.18736835,36895.283959033,67843.67309241,188892.30007983,129993.53457235,10746.59468121,0,40096.24196597,86172.7054475,14380.5168912,48242.83577516,3066.7690059,6533.4134211,5511.14493967,12534.0714392,161246.90127396,382034.20800386
12,"october",10,"Iowa",1,0,30465.7457371,71036.4247274721,169152.69260449,450120.16566945,450120.16566945,14789.409275045,0,261286.00011661,119607.3639303,11985.4328736,57241.36874894,5139.80010144,4695.75956858,9033.03557947,7199.28731974,424052.28310022,450120.16566945
12,"october",10,"Iowa",1,1,45891.75814031,87026.3184147515,162072.14782231,188606.11091464,195754.49691914,63354.0882922633,0,34893.48026931,89450.4016549,27263.7748128,36998.45417763,25276.77015867,18918.289002,782.50785723,26426.4163314,117202.12756534,195754.49691914
12,"october",10,"Iowa",1,NA,26935.4358042,49188.3773376418,63331.5504565,148602.63712711,102391.22510719,17470.766848756,0,63494.08928634,22671.1177817,11532.0229052,50905.40715387,8662.7458546,4043.41457393,16085.743033,8890.74925146,110919.98441412,256114.1851113
12,"october",10,"Kansas",0,0,24402.53337924,110369.638883348,302449.52996365,829636.158691575,829173.038912405,5892.99332483,0,391287.932068305,249023.82557685,21591.0908565,167733.31018992,14147.81680128,22892.25851739,80980.03617105,28394.12448131,683221.922720545,829636.158691575
12,"october",10,"Kansas",0,1,29134.27347715,59546.0170344815,138556.41715836,184106.59102946,187672.94595876,25957.9375944083,0,36128.5828967,76767.18758818,10836.8076719,60374.01287268,1143.96091447,4796.90017617,4775.27307663,18925.72896211,154464.72790008,187672.94595876
12,"october",10,"Kansas",0,NA,7535.58542221,31288.1063220562,34342.65252161,217390.36332561,131989.81422658,11049.512400428,0,60262.85522258,83584.33649725,17047.301244,56495.87036178,3830.02184894,14266.3465958,13208.49595304,11787.6576526,174297.84127523,314589.90700246
12,"october",10,"Kansas",1,0,26744.83652911,66272.2517363396,155782.83693355,374718.66191857,374718.66191857,5779.419690345,0,218809.0749257,70065.2011926,1293.3882751,84550.99752517,5901.0266686,20534.38740151,35664.03864003,19879.20457678,292740.00463165,374718.66191857
12,"october",10,"Kansas",1,1,38333.09145723,73333.9053435885,136593.88907267,176901.02335432,180158.12906092,36693.1939604883,0,42922.45149789,47780.36820935,31533.0013275,54665.20231958,2762.9748491,8807.0106326,30375.49223468,18012.91975354,116942.6258844,180158.12906092
12,"october",10,"Kansas",1,NA,15049.0332771,38717.5908165676,36874.15353901,133177.59450921,71255.83882435,18899.0848879817,0,48453.62881454,40787.9723414,5746.3325082,38189.66084507,0,10706.23726847,28383.49806808,3089.34609354,90998.51307912,254181.19736843
12,"october",10,"Kentucky",0,0,65262.61196625,210783.104176617,517730.36755194,1255871.3221024,1272214.3081993,35215.3320550283,0,503049.250793215,498656.91208799,29558.1497111,224607.00951009,3413.03143095,57367.26744328,11937.44645299,11420.09554071,1171733.48123447,1272214.3081993
12,"october",10,"Kentucky",0,1,106085.67992782,153220.459838617,297666.6663809,419831.84185595,426130.86934505,50444.9475912717,0,57838.36027696,205549.09632149,105497.0835252,50947.3017323,2196.7568827,12870.82424321,35383.1109225,20758.93982109,348622.20998645,426130.86934505
12,"october",10,"Kentucky",0,NA,19663.05948464,57383.7514984805,55587.48366589,239717.20438543,121163.1802636,15939.8356126267,0,67840.59597527,107063.6124589,0,64812.99595126,0,19048.11358132,4046.3800507,5053.63892956,211569.07182385,451349.4410422
12,"october",10,"Kentucky",1,0,38000.77389914,111295.793555174,194614.73207958,523282.819290736,523282.819290736,21406.21242733,0,262503.199536326,115289.32022256,13219.7324893,132270.56704255,4477.85492473,23114.4470892,14761.25343529,8633.504670846,472295.75917067,523282.819290736
12,"october",10,"Kentucky",1,1,70461.36149829,117220.926546696,194402.86752586,258659.65074728,258659.65074728,76726.3595344533,0,50087.83452377,91438.64956047,15174.6811857,101958.48547734,2051.88808772,57541.38054033,8694.5860627,5156.46520586,185215.33085067,258659.65074728
12,"october",10,"Kentucky",1,NA,79420.3357748,124656.730889463,99542.06368934,247506.59396327,171398.86171653,38711.8653530683,0,49762.62917454,115016.5826405,39835.1623775,42892.21977073,1222.8721778,23622.6239467,29454.15254079,10090.86919661,183116.07610137,412464.9113636
